actor_first_name,actor_last_name,actor_gender,actor_role,movie_name,movie_year,movie_genre,direcor_first_name,director_last_name
Cynthia Dale,Scott,F,Cpl. Dietrich,Aliens,1986,Sci-Fi,James (I),Cameron
Cynthia Dale,Scott,F,Cpl. Dietrich,Aliens,1986,Thriller,James (I),Cameron
Michael,Biehn,M,Cpl. Dwayne Hicks,Aliens,1986,Action,James (I),Cameron
Michael,Biehn,M,Cpl. Dwayne Hicks,Aliens,1986,Horror,James (I),Cameron
Michael,Biehn,M,Cpl. Dwayne Hicks,Aliens,1986,Sci-Fi,James (I),Cameron
Michael,Biehn,M,Cpl. Dwayne Hicks,Aliens,1986,Thriller,James (I),Cameron
Colette,Hiller,F,Cpl. Mira Ferro,Aliens,1986,Action,James (I),Cameron
Colette,Hiller,F,Cpl. Mira Ferro,Aliens,1986,Horror,James (I),Cameron
Colette,Hiller,F,Cpl. Mira Ferro,Aliens,1986,Sci-Fi,James (I),Cameron
Colette,Hiller,F,Cpl. Mira Ferro,Aliens,1986,Thriller,James (I),Cameron
Blain,Fairman,M,Doctor,Aliens,1986,Action,James (I),Cameron
Blain,Fairman,M,Doctor,Aliens,1986,Horror,James (I),Cameron
Blain,Fairman,M,Doctor,Aliens,1986,Sci-Fi,James (I),Cameron
Blain,Fairman,M,Doctor,Aliens,1986,Thriller,James (I),Cameron
Valerie,Colgan,F,ECA Representative,Aliens,1986,Action,James (I),Cameron
Valerie,Colgan,F,ECA Representative,Aliens,1986,Horror,James (I),Cameron
Valerie,Colgan,F,ECA Representative,Aliens,1986,Sci-Fi,James (I),Cameron
Valerie,Colgan,F,ECA Representative,Aliens,1986,Thriller,James (I),Cameron
Sigourney,Weaver,F,Ellen Ripley,Aliens,1986,Action,James (I),Cameron
Sigourney,Weaver,F,Ellen Ripley,Aliens,1986,Horror,James (I),Cameron
Sigourney,Weaver,F,Ellen Ripley,Aliens,1986,Sci-Fi,James (I),Cameron
Sigourney,Weaver,F,Ellen Ripley,Aliens,1986,Thriller,James (I),Cameron
Alan,Polonsky,M,Insurance Man,Aliens,1986,Action,James (I),Cameron
Alan,Polonsky,M,Insurance Man,Aliens,1986,Horror,James (I),Cameron
Alan,Polonsky,M,Insurance Man,Aliens,1986,Sci-Fi,James (I),Cameron
Alan,Polonsky,M,Insurance Man,Aliens,1986,Thriller,James (I),Cameron
William,Hope,M,Lt. Gorman,Aliens,1986,Action,James (I),Cameron
William,Hope,M,Lt. Gorman,Aliens,1986,Horror,James (I),Cameron
William,Hope,M,Lt. Gorman,Aliens,1986,Sci-Fi,James (I),Cameron
William,Hope,M,Lt. Gorman,Aliens,1986,Thriller,James (I),Cameron
William (I),Armstrong,M,Lydecker,Aliens,1986,Action,James (I),Cameron
William (I),Armstrong,M,Lydecker,Aliens,1986,Horror,James (I),Cameron
William (I),Armstrong,M,Lydecker,Aliens,1986,Sci-Fi,James (I),Cameron
William (I),Armstrong,M,Lydecker,Aliens,1986,Thriller,James (I),Cameron
Alibe,Parsons,F,Med Tech,Aliens,1986,Action,James (I),Cameron
Alibe,Parsons,F,Med Tech,Aliens,1986,Horror,James (I),Cameron
Alibe,Parsons,F,Med Tech,Aliens,1986,Sci-Fi,James (I),Cameron
Alibe,Parsons,F,Med Tech,Aliens,1986,Thriller,James (I),Cameron
John,Lees,M,Power Loader Operator,Aliens,1986,Action,James (I),Cameron
John,Lees,M,Power Loader Operator,Aliens,1986,Horror,James (I),Cameron
John,Lees,M,Power Loader Operator,Aliens,1986,Sci-Fi,James (I),Cameron
John,Lees,M,Power Loader Operator,Aliens,1986,Thriller,James (I),Cameron
Bill,Paxton,M,Private Hudson,Aliens,1986,Action,James (I),Cameron
Bill,Paxton,M,Private Hudson,Aliens,1986,Horror,James (I),Cameron
Bill,Paxton,M,Private Hudson,Aliens,1986,Sci-Fi,James (I),Cameron
Bill,Paxton,M,Private Hudson,Aliens,1986,Thriller,James (I),Cameron
Tip,Tipping,M,Pvt. Crowe,Aliens,1986,Action,James (I),Cameron
Tip,Tipping,M,Pvt. Crowe,Aliens,1986,Horror,James (I),Cameron
Tip,Tipping,M,Pvt. Crowe,Aliens,1986,Sci-Fi,James (I),Cameron
Tip,Tipping,M,Pvt. Crowe,Aliens,1986,Thriller,James (I),Cameron
Mark,Rolston,M,Pvt. Drake,Aliens,1986,Action,James (I),Cameron
Mark,Rolston,M,Pvt. Drake,Aliens,1986,Horror,James (I),Cameron
Mark,Rolston,M,Pvt. Drake,Aliens,1986,Sci-Fi,James (I),Cameron
Mark,Rolston,M,Pvt. Drake,Aliens,1986,Thriller,James (I),Cameron
Ricco,Ross,M,Pvt. Frost,Aliens,1986,Action,James (I),Cameron
Ricco,Ross,M,Pvt. Frost,Aliens,1986,Horror,James (I),Cameron
Ricco,Ross,M,Pvt. Frost,Aliens,1986,Sci-Fi,James (I),Cameron
Ricco,Ross,M,Pvt. Frost,Aliens,1986,Thriller,James (I),Cameron
Daniel,Kash,M,Pvt. Spunkmeyer,Aliens,1986,Action,James (I),Cameron
Daniel,Kash,M,Pvt. Spunkmeyer,Aliens,1986,Horror,James (I),Cameron
Daniel,Kash,M,Pvt. Spunkmeyer,Aliens,1986,Sci-Fi,James (I),Cameron
Daniel,Kash,M,Pvt. Spunkmeyer,Aliens,1986,Thriller,James (I),Cameron
Jenette,Goldstein,F,Pvt. Vasquez,Aliens,1986,Action,James (I),Cameron
Jenette,Goldstein,F,Pvt. Vasquez,Aliens,1986,Horror,James (I),Cameron
Jenette,Goldstein,F,Pvt. Vasquez,Aliens,1986,Sci-Fi,James (I),Cameron
Jenette,Goldstein,F,Pvt. Vasquez,Aliens,1986,Thriller,James (I),Cameron
Trevor,Steedman,M,Pvt. Wierzbowski,Aliens,1986,Action,James (I),Cameron
Trevor,Steedman,M,Pvt. Wierzbowski,Aliens,1986,Horror,James (I),Cameron
Trevor,Steedman,M,Pvt. Wierzbowski,Aliens,1986,Sci-Fi,James (I),Cameron
Trevor,Steedman,M,Pvt. Wierzbowski,Aliens,1986,Thriller,James (I),Cameron
Carrie,Henn,F,Rebecca 'Newt' Jorden,Aliens,1986,Action,James (I),Cameron
Carrie,Henn,F,Rebecca 'Newt' Jorden,Aliens,1986,Horror,James (I),Cameron
Carrie,Henn,F,Rebecca 'Newt' Jorden,Aliens,1986,Sci-Fi,James (I),Cameron
Carrie,Henn,F,Rebecca 'Newt' Jorden,Aliens,1986,Thriller,James (I),Cameron
Jay (I),Benedict,M,Russ Jorden,Aliens,1986,Action,James (I),Cameron
Jay (I),Benedict,M,Russ Jorden,Aliens,1986,Horror,James (I),Cameron
Jay (I),Benedict,M,Russ Jorden,Aliens,1986,Sci-Fi,James (I),Cameron
Jay (I),Benedict,M,Russ Jorden,Aliens,1986,Thriller,James (I),Cameron
Al,Matthews,M,Sgt. Apone,Aliens,1986,Action,James (I),Cameron
Al,Matthews,M,Sgt. Apone,Aliens,1986,Horror,James (I),Cameron
Al,Matthews,M,Sgt. Apone,Aliens,1986,Sci-Fi,James (I),Cameron
Al,Matthews,M,Sgt. Apone,Aliens,1986,Thriller,James (I),Cameron
Christopher,Henn,M,Timmy Jorden,Aliens,1986,Action,James (I),Cameron
Christopher,Henn,M,Timmy Jorden,Aliens,1986,Horror,James (I),Cameron
Christopher,Henn,M,Timmy Jorden,Aliens,1986,Sci-Fi,James (I),Cameron
Christopher,Henn,M,Timmy Jorden,Aliens,1986,Thriller,James (I),Cameron
Paul (I),Maxwell,M,Van Leuwen,Aliens,1986,Action,James (I),Cameron
Paul (I),Maxwell,M,Van Leuwen,Aliens,1986,Horror,James (I),Cameron
Paul (I),Maxwell,M,Van Leuwen,Aliens,1986,Sci-Fi,James (I),Cameron
Paul (I),Maxwell,M,Van Leuwen,Aliens,1986,Thriller,James (I),Cameron
Marion,Pierce,F,,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Robert,Whitney,M,Actor in Hearts of Oak,All About Eve,1950,Drama,Joseph L.,Mankiewicz
George (I),Sanders,M,Addison DeWitt,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Barbara (III),White,F,Autograph seeker,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Gary,Merrill,M,Bill Sampson,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Thelma,Ritter,F,Birdie Coonan,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Stanley,Orr,M,Bit part,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Steven,Geray,M,Captain of Waiters,All About Eve,1950,Drama,Joseph L.,Mankiewicz
William,Pullen,M,Clerk,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Leland,Harris,M,Doorman,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Anne,Baxter,F,Eve Harrington,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Eugene,Borden,M,Frenchman at Margo's cocktail,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Randy,Stuart,F,Girl,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Celeste,Holm,F,Karen Richards,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Craig (I),Hill,M,Leading man,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Hugh,Marlowe,M,Lloyd Richards,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Bette,Davis,F,Margo Channing,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Walter,Hampden,M,Master of Ceremonies,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Gregory,Ratoff,M,Max Fabian,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Marilyn,Monroe,F,Miss Caswell,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Barbara (I),Bates,F,Phoebe,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Claude,Stroud,M,Pianist at Margo's cocktail p,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Helen,Mowery,F,Reporter,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Ed (I),Fisher,M,Stage manager,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Bess,Flowers,F,Well-wisher,All About Eve,1950,Drama,Joseph L.,Mankiewicz
Wolfgang,Staudte,M,,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Wolfgang,Staudte,M,,All Quiet on the Western Front,1930,War,Lewis,Milestone
Jack,Sutherland,M,,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Jack,Sutherland,M,,All Quiet on the Western Front,1930,War,Lewis,Milestone
William,Bakewell,M,Albert,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
William,Bakewell,M,Albert,All Quiet on the Western Front,1930,War,Lewis,Milestone
Vince,Barnett,M,Assistant Cook,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Vince,Barnett,M,Assistant Cook,All Quiet on the Western Front,1930,War,Lewis,Milestone
Walter,Rogers,M,Behm,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Walter,Rogers,M,Behm,All Quiet on the Western Front,1930,War,Lewis,Milestone
Robert,Parrish,M,Bit Part,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Robert,Parrish,M,Bit Part,All Quiet on the Western Front,1930,War,Lewis,Milestone
Daisy,Belmore,F,Bit Part,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Daisy,Belmore,F,Bit Part,All Quiet on the Western Front,1930,War,Lewis,Milestone
Harold (I),Goodwin,M,Detering,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Harold (I),Goodwin,M,Detering,All Quiet on the Western Front,1930,War,Lewis,Milestone
Ben (I),Alexander,M,Franz Kemmerich,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Ben (I),Alexander,M,Franz Kemmerich,All Quiet on the Western Front,1930,War,Lewis,Milestone
Poupée,Andriot,F,French Girl,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Poupée,Andriot,F,French Girl,All Quiet on the Western Front,1930,War,Lewis,Milestone
Renée,Damonde,F,French girl,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Renée,Damonde,F,French girl,All Quiet on the Western Front,1930,War,Lewis,Milestone
Raymond,Griffith,M,Gerard Duval,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Raymond,Griffith,M,Gerard Duval,All Quiet on the Western Front,1930,War,Lewis,Milestone
William (I),Irving,M,"Ginger, the Cook",All Quiet on the Western Front,1930,Drama,Lewis,Milestone
William (I),Irving,M,"Ginger, the Cook",All Quiet on the Western Front,1930,War,Lewis,Milestone
Edmund,Breese,M,Herr Meyer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Edmund,Breese,M,Herr Meyer,All Quiet on the Western Front,1930,War,Lewis,Milestone
John (I),Wray,M,"Himmelstoss, Postman/Sergeant",All Quiet on the Western Front,1930,Drama,Lewis,Milestone
John (I),Wray,M,"Himmelstoss, Postman/Sergeant",All Quiet on the Western Front,1930,War,Lewis,Milestone
Heinie,Conklin,M,Joseph Hammacher,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Heinie,Conklin,M,Joseph Hammacher,All Quiet on the Western Front,1930,War,Lewis,Milestone
Arnold,Lucy,M,Kantorek,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Arnold,Lucy,M,Kantorek,All Quiet on the Western Front,1930,War,Lewis,Milestone
Louis,Wolheim,M,Katczinsky,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Louis,Wolheim,M,Katczinsky,All Quiet on the Western Front,1930,War,Lewis,Milestone
Scott,Kolk,M,Leer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Scott,Kolk,M,Leer,All Quiet on the Western Front,1930,War,Lewis,Milestone
G. Pat,Collins,M,Lieutenant Bertinck,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
G. Pat,Collins,M,Lieutenant Bertinck,All Quiet on the Western Front,1930,War,Lewis,Milestone
Fred,Zinnemann,M,Man,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Fred,Zinnemann,M,Man,All Quiet on the Western Front,1930,War,Lewis,Milestone
Tom,London,M,Medic Orderly,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Tom,London,M,Medic Orderly,All Quiet on the Western Front,1930,War,Lewis,Milestone
Marion,Clayton,F,Miss Anna Baumer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Marion,Clayton,F,Miss Anna Baumer,All Quiet on the Western Front,1930,War,Lewis,Milestone
Bodil,Rosing,F,Mother of Hospital Patient,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Bodil,Rosing,F,Mother of Hospital Patient,All Quiet on the Western Front,1930,War,Lewis,Milestone
Edwin,Maxwell,M,Mr. Baumer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Edwin,Maxwell,M,Mr. Baumer,All Quiet on the Western Front,1930,War,Lewis,Milestone
Zasu,Pitts,F,Mrs. Baumer (silent version),All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Zasu,Pitts,F,Mrs. Baumer (silent version),All Quiet on the Western Front,1930,War,Lewis,Milestone
Beryl,Mercer,F,Mrs. Bäumer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Beryl,Mercer,F,Mrs. Bäumer,All Quiet on the Western Front,1930,War,Lewis,Milestone
Russell (I),Gleason,M,Müller,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Russell (I),Gleason,M,Müller,All Quiet on the Western Front,1930,War,Lewis,Milestone
Lew,Ayres,M,Paul Bäumer,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Lew,Ayres,M,Paul Bäumer,All Quiet on the Western Front,1930,War,Lewis,Milestone
Owen,Davis Jr.,M,Peter,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Owen,Davis Jr.,M,Peter,All Quiet on the Western Front,1930,War,Lewis,Milestone
Joan,Marsh,F,Poster Girl,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Joan,Marsh,F,Poster Girl,All Quiet on the Western Front,1930,War,Lewis,Milestone
Bertha,Mann,F,Sister Libertine,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Bertha,Mann,F,Sister Libertine,All Quiet on the Western Front,1930,War,Lewis,Milestone
David,Tyrell,M,Soldier,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
David,Tyrell,M,Soldier,All Quiet on the Western Front,1930,War,Lewis,Milestone
Arthur (I),Gardner,M,Student,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Arthur (I),Gardner,M,Student,All Quiet on the Western Front,1930,War,Lewis,Milestone
Yola,d'Avril,F,Suzanne,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Yola,d'Avril,F,Suzanne,All Quiet on the Western Front,1930,War,Lewis,Milestone
Slim,Summerville,M,Tjaden,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Slim,Summerville,M,Tjaden,All Quiet on the Western Front,1930,War,Lewis,Milestone
Richard (I),Alexander,M,Westhus,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Richard (I),Alexander,M,Westhus,All Quiet on the Western Front,1930,War,Lewis,Milestone
Ellen,Hall,F,Young Girl,All Quiet on the Western Front,1930,Drama,Lewis,Milestone
Ellen,Hall,F,Young Girl,All Quiet on the Western Front,1930,War,Lewis,Milestone
Richard (I),Colton,M,,Amadeus,1984,Drama,Milos,Forman
Richard (I),Colton,M,,Amadeus,1984,Music,Milos,Forman
Sara,Clifford,F,,Amadeus,1984,Drama,Milos,Forman
Sara,Clifford,F,,Amadeus,1984,Music,Milos,Forman
Mary,Kellogg,F,,Amadeus,1984,Drama,Milos,Forman
Mary,Kellogg,F,,Amadeus,1984,Music,Milos,Forman
Ladislav,Kretschmer,M,Antonio,Amadeus,1984,Drama,Milos,Forman
Ladislav,Kretschmer,M,Antonio,Amadeus,1984,Music,Milos,Forman
F. Murray,Abraham,M,Antonio Salieri,Amadeus,1984,Drama,Milos,Forman
F. Murray,Abraham,M,Antonio Salieri,Amadeus,1984,Music,Milos,Forman
Nicholas,Kepros,M,Archbishop Colloredo,Amadeus,1984,Drama,Milos,Forman
Nicholas,Kepros,M,Archbishop Colloredo,Amadeus,1984,Music,Milos,Forman
Slavena,Drasilova,F,Barbarina,Amadeus,1984,Drama,Milos,Forman
Slavena,Drasilova,F,Barbarina,Amadeus,1984,Music,Milos,Forman
Jonathan (I),Moore,M,Baron Van Swieten,Amadeus,1984,Drama,Milos,Forman
Jonathan (I),Moore,M,Baron Van Swieten,Amadeus,1984,Music,Milos,Forman
Leos,Kratochvil,M,Basilio,Amadeus,1984,Drama,Milos,Forman
Leos,Kratochvil,M,Basilio,Amadeus,1984,Music,Milos,Forman
Zdenek,Mahler,M,Cardinal,Amadeus,1984,Drama,Milos,Forman
Zdenek,Mahler,M,Cardinal,Amadeus,1984,Music,Milos,Forman
Magda,Celakovska,F,Cherubino,Amadeus,1984,Drama,Milos,Forman
Magda,Celakovska,F,Cherubino,Amadeus,1984,Music,Milos,Forman
Jan,Blazek,M,Commendatore,Amadeus,1984,Drama,Milos,Forman
Jan,Blazek,M,Commendatore,Amadeus,1984,Music,Milos,Forman
John (I),Strauss,M,Conductor,Amadeus,1984,Drama,Milos,Forman
John (I),Strauss,M,Conductor,Amadeus,1984,Music,Milos,Forman
Elizabeth,Berridge,F,Constanze Mozart,Amadeus,1984,Drama,Milos,Forman
Elizabeth,Berridge,F,Constanze Mozart,Amadeus,1984,Music,Milos,Forman
Karel,Gult,M,Count Almaviva,Amadeus,1984,Drama,Milos,Forman
Karel,Gult,M,Count Almaviva,Amadeus,1984,Music,Milos,Forman
Douglas,Seale,M,Count Arco,Amadeus,1984,Drama,Milos,Forman
Douglas,Seale,M,Count Arco,Amadeus,1984,Music,Milos,Forman
Charles,Kay,M,Count Orsini-Rosenberg,Amadeus,1984,Drama,Milos,Forman
Charles,Kay,M,Count Orsini-Rosenberg,Amadeus,1984,Music,Milos,Forman
Roderick,Cook,M,Count Von Strack,Amadeus,1984,Drama,Milos,Forman
Roderick,Cook,M,Count Von Strack,Amadeus,1984,Music,Milos,Forman
Helena,Cihelnikova,F,Countess,Amadeus,1984,Drama,Milos,Forman
Helena,Cihelnikova,F,Countess,Amadeus,1984,Music,Milos,Forman
Karel,Effa,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Karel,Effa,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Rene,Gabzdyl,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Rene,Gabzdyl,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Karel,Hábl,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Karel,Hábl,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Atka,Janouskova,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Atka,Janouskova,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Vladimir,Krousky,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Vladimir,Krousky,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jirí,Krytinár,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jirí,Krytinár,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Radka,Kucharova,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Radka,Kucharova,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jan,Kuzelka,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jan,Kuzelka,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jirí,Lír,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jirí,Lír,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Ladislav,Mikes,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Ladislav,Mikes,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Pavel,Nový,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Pavel,Nový,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jiri,Opsatko,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jiri,Opsatko,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jan,Pohan,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jan,Pohan,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Ivan,Pokorny,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Ivan,Pokorny,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Milan,Riehs,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Milan,Riehs,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Zdenek,Sklenar,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Zdenek,Sklenar,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jiri,Vancura,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jiri,Vancura,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Josef,Zeman,M,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Josef,Zeman,M,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Hana,Brejchová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Hana,Brejchová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Miriam,Chytilová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Miriam,Chytilová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Radka,Fiedlerová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Radka,Fiedlerová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Marta,Jarolimkova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Marta,Jarolimkova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Gabriela,Krckova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Gabriela,Krckova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Lenka,Loubalová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Lenka,Loubalová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Dagmar,Maskova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Dagmar,Maskova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Jitka,Molavcová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Jitka,Molavcová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Tereza,Pokorná,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Tereza,Pokorná,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Iva,Sebkova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Iva,Sebkova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Renata,Vackova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Renata,Vackova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Petra,Vogelova,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Petra,Vogelova,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Dana,Vávrová,F,Czechoslovakian actor,Amadeus,1984,Drama,Milos,Forman
Dana,Vávrová,F,Czechoslovakian actor,Amadeus,1984,Music,Milos,Forman
Gino,Zeman,M,Don Curzio,Amadeus,1984,Drama,Milos,Forman
Gino,Zeman,M,Don Curzio,Amadeus,1984,Music,Milos,Forman
Karel (II),Fiala,M,Don Giovanni,Amadeus,1984,Drama,Milos,Forman
Karel (II),Fiala,M,Don Giovanni,Amadeus,1984,Music,Milos,Forman
Janoslav,Mikulin,M,Dr. Bartolo,Amadeus,1984,Drama,Milos,Forman
Janoslav,Mikulin,M,Dr. Bartolo,Amadeus,1984,Music,Milos,Forman
Simon,Callow,M,Emanuel Schikaneder/Papageno,Amadeus,1984,Drama,Milos,Forman
Simon,Callow,M,Emanuel Schikaneder/Papageno,Amadeus,1984,Music,Milos,Forman
Jeffrey (I),Jones,M,Emperor Joseph II,Amadeus,1984,Drama,Milos,Forman
Jeffrey (I),Jones,M,Emperor Joseph II,Amadeus,1984,Music,Milos,Forman
Vojtech,Nalezenec,M,Extra,Amadeus,1984,Drama,Milos,Forman
Vojtech,Nalezenec,M,Extra,Amadeus,1984,Music,Milos,Forman
Jana,Musilova,F,Extra,Amadeus,1984,Drama,Milos,Forman
Jana,Musilova,F,Extra,Amadeus,1984,Music,Milos,Forman
Richard,Frank,M,Father Vogler,Amadeus,1984,Drama,Milos,Forman
Richard,Frank,M,Father Vogler,Amadeus,1984,Music,Milos,Forman
Miro,Grisa,M,Figaro,Amadeus,1984,Drama,Milos,Forman
Miro,Grisa,M,Figaro,Amadeus,1984,Music,Milos,Forman
Peter,DiGesu,M,Francesco Salieri,Amadeus,1984,Drama,Milos,Forman
Peter,DiGesu,M,Francesco Salieri,Amadeus,1984,Music,Milos,Forman
Rita,Zohar,F,Frau Schlumberg (2002 Directo,Amadeus,1984,Drama,Milos,Forman
Rita,Zohar,F,Frau Schlumberg (2002 Directo,Amadeus,1984,Music,Milos,Forman
Barbara,Bryne,F,Frau Weber,Amadeus,1984,Drama,Milos,Forman
Barbara,Bryne,F,Frau Weber,Amadeus,1984,Music,Milos,Forman
Cassie,Stuart,F,Gertrude Schlumberg (2002 Dir,Amadeus,1984,Drama,Milos,Forman
Cassie,Stuart,F,Gertrude Schlumberg (2002 Dir,Amadeus,1984,Music,Milos,Forman
Brian,Pettifer,M,Hospital Attendant,Amadeus,1984,Drama,Milos,Forman
